Linux,2.6.32-21-generic,(niuhicore2),	03/29/2011,	_x86_64_	(16,CPU)

12:00:01,AM,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%idle
08:05:04,AM,dev252-4,0.19,1.39,0.21,8.57,0.03,185.45,171.34,3.20
08:05:04,AM,dev252-5,9.39,326.61,9.94,35.85,3.15,333.15,103.78,97.43
Average:,sda,407.19,15082.92,918.50,39.30,16.22,39.80,0.80,32.74
Average:,dev252-0,64.10,213.89,298.88,8.00,32.71,503.59,2.81,17.99
Average:,dev252-1,0.09,2.96,0.00,33.61,0.00,23.09,8.94,0.08
Average:,dev252-2,0.78,9.18,11.61,26.56,1.27,1624.43,143.56,11.23
Average:,dev252-3,400.55,14800.75,560.72,38.35,13.43,33.52,0.81,32.33
Average:,dev252-4,0.55,0.49,44.27,80.90,0.40,725.19,177.80,9.84
Average:,dev252-5,2.09,55.70,3.69,28.35,0.40,189.88,77.52,16.24

12:00:01,AM,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s
12:05:01,AM,lo,1413.93,1413.93,877.32,877.32,0.00,0.00,0.00
12:05:01,AM,eth0,8.09,6.38,0.66,1.21,0.00,0.00,0.00
12:05:01,AM,eth1,52.49,48.75,10.07,8.58,0.00,0.00,0.00
12:15:01,AM,lo,1253.58,1253.58,791.34,791.34,0.00,0.00,0.00
12:15:01,AM,eth0,7.82,5.88,0.61,0.74,0.00,0.00,0.00
12:15:01,AM,eth1,45.03,41.55,7.85,7.44,0.00,0.00,0.00
12:25:01,AM,lo,1210.50,1210.50,782.42,782.42,0.00,0.00,0.00
12:25:01,AM,eth0,7.91,5.77,0.61,0.63,0.00,0.00,0.00
12:25:01,AM,eth1,44.72,40.48,7.31,7.13,0.00,0.00,0.00
12:35:01,AM,lo,1153.05,1153.05,751.14,751.14,0.00,0.00,0.00
12:35:01,AM,eth0,8.23,5.98,0.64,0.80,0.00,0.00,0.00
12:35:01,AM,eth1,43.29,40.35,7.09,6.93,0.00,0.00,0.00
12:45:02,AM,lo,1153.29,1153.29,747.29,747.29,0.00,0.00,0.00
12:45:02,AM,eth0,8.11,5.82,0.62,0.65,0.00,0.00,0.00
12:45:02,AM,eth1,42.80,40.71,7.01,7.01,0.00,0.00,0.00
12:55:01,AM,lo,1213.95,1213.95,792.75,792.75,0.00,0.00,0.00
12:55:01,AM,eth0,7.72,5.75,0.60,0.63,0.00,0.00,0.00
12:55:01,AM,eth1,43.49,40.62,7.33,7.21,0.00,0.00,0.00
01:05:03,AM,lo,1093.13,1093.13,789.94,789.94,0.00,0.00,0.00
01:05:03,AM,eth0,16.46,16.13,1.61,10.36,0.00,0.00,0.00
01:05:03,AM,eth1,44.72,41.78,7.76,7.43,0.00,0.00,0.00
01:15:01,AM,lo,1347.51,1347.51,1197.69,1197.69,0.00,0.00,0.00
01:15:01,AM,eth0,27.81,27.97,3.31,18.14,0.00,0.00,0.00
01:15:01,AM,eth1,42.66,40.40,7.46,7.33,0.00,0.00,0.00
01:25:01,AM,lo,1346.46,1346.46,848.73,848.73,0.00,0.00,0.00
01:25:01,AM,eth0,8.26,6.30,0.66,1.00,0.00,0.00,0.00
01:25:01,AM,eth1,44.51,40.68,7.35,7.17,0.00,0.00,0.00
01:35:01,AM,lo,1189.45,1189.45,768.89,768.89,0.00,0.00,0.00
01:35:01,AM,eth0,7.69,5.72,0.59,0.61,0.00,0.00,0.00
01:35:01,AM,eth1,43.20,40.27,7.25,7.15,0.00,0.00,0.00
01:45:01,AM,lo,1207.09,1207.09,778.90,778.90,0.00,0.00,0.00
01:45:01,AM,eth0,7.71,5.76,0.60,0.62,0.00,0.00,0.00
01:45:01,AM,eth1,42.92,40.07,7.16,7.12,0.00,0.00,0.00
01:55:01,AM,lo,1198.75,1198.75,772.05,772.05,0.00,0.00,0.00
01:55:01,AM,eth0,7.83,5.96,0.62,0.79,0.00,0.00,0.00
01:55:01,AM,eth1,42.71,40.17,7.19,7.15,0.00,0.00,0.00
02:05:01,AM,lo,1237.44,1237.44,783.69,783.69,0.00,0.00,0.00
02:05:01,AM,eth0,7.76,5.74,0.60,0.61,0.00,0.00,0.00
02:05:01,AM,eth1,44.66,42.23,7.82,7.53,0.00,0.00,0.00
02:15:01,AM,lo,1234.14,1234.14,794.26,794.26,0.00,0.00,0.00
02:15:01,AM,eth0,7.92,5.86,0.62,0.70,0.00,0.00,0.00
02:15:01,AM,eth1,44.37,41.64,7.60,7.41,0.00,0.00,0.00
02:25:01,AM,lo,1168.95,1168.95,750.60,750.60,0.00,0.00,0.00
02:25:01,AM,eth0,7.84,5.83,0.61,0.68,0.00,0.00,0.00
02:25:01,AM,eth1,43.70,39.71,7.16,7.07,0.00,0.00,0.00
02:35:01,AM,lo,1170.16,1170.16,753.48,753.48,0.00,0.00,0.00
02:35:01,AM,eth0,7.87,5.74,0.61,0.61,0.00,0.00,0.00
02:35:01,AM,eth1,43.42,40.41,7.20,7.14,0.00,0.00,0.00
02:45:01,AM,lo,1166.89,1166.89,753.61,753.61,0.00,0.00,0.00
02:45:01,AM,eth0,8.96,6.95,0.73,1.21,0.00,0.00,0.00
02:45:01,AM,eth1,42.96,40.31,7.14,7.14,0.00,0.00,0.00
02:55:01,AM,lo,1192.03,1192.03,779.29,779.29,0.00,0.00,0.00
02:55:01,AM,eth0,7.85,5.75,0.60,0.62,0.00,0.00,0.00
02:55:01,AM,eth1,43.71,41.02,7.28,7.19,0.00,0.00,0.00
03:05:02,AM,lo,1083.17,1083.17,814.07,814.07,0.00,0.00,0.00
03:05:02,AM,eth0,16.51,16.02,1.68,9.86,0.00,0.00,0.00
03:05:02,AM,eth1,44.55,41.49,7.64,7.39,0.00,0.00,0.00
03:15:01,AM,lo,1420.73,1420.73,1068.94,1068.94,0.00,0.00,0.00
03:15:01,AM,eth0,18.82,17.74,2.07,9.92,0.00,0.00,0.00
03:15:01,AM,eth1,43.19,40.42,7.28,7.19,0.00,0.00,0.00
03:25:01,AM,lo,1139.54,1139.54,766.94,766.94,0.00,0.00,0.00
03:25:01,AM,eth0,9.76,7.93,0.86,2.44,0.00,0.00,0.00
03:25:01,AM,eth1,42.94,39.27,6.84,6.93,0.00,0.00,0.00
03:35:01,AM,lo,1138.01,1138.01,750.14,750.14,0.00,0.00,0.00
03:35:01,AM,eth0,7.90,5.90,0.61,0.68,0.00,0.00,0.00
03:35:01,AM,eth1,42.31,39.61,6.81,6.96,0.00,0.00,0.00
03:45:01,AM,lo,1153.77,1153.77,793.49,793.49,0.00,0.00,0.00
03:45:01,AM,eth0,10.82,9.25,0.99,3.59,0.00,0.00,0.00
03:45:01,AM,eth1,41.36,38.75,6.65,6.87,0.00,0.00,0.00
03:55:01,AM,lo,1126.32,1126.32,747.20,747.20,0.00,0.00,0.00
03:55:01,AM,eth0,8.12,6.16,0.65,0.90,0.00,0.00,0.00
03:55:01,AM,eth1,40.94,38.77,6.49,6.85,0.00,0.00,0.00
04:05:01,AM,lo,1158.44,1158.44,748.32,748.32,0.00,0.00,0.00
04:05:01,AM,eth0,7.73,5.72,0.60,0.61,0.00,0.00,0.00
04:05:01,AM,eth1,41.77,39.49,6.90,7.03,0.00,0.00,0.00
04:15:01,AM,lo,1153.62,1153.62,745.70,745.70,0.00,0.00,0.00
04:15:01,AM,eth0,7.82,5.72,0.60,0.61,0.00,0.00,0.00
04:15:01,AM,eth1,41.43,38.99,6.68,6.96,0.00,0.00,0.00
04:25:01,AM,lo,1141.85,1141.85,746.53,746.53,0.00,0.00,0.00
04:25:01,AM,eth0,7.77,5.73,0.60,0.63,0.00,0.00,0.00
04:25:01,AM,eth1,42.13,38.13,6.51,6.76,0.00,0.00,0.00
04:35:01,AM,lo,1125.48,1125.48,734.57,734.57,0.00,0.00,0.00
04:35:01,AM,eth0,7.91,5.89,0.62,0.70,0.00,0.00,0.00
04:35:01,AM,eth1,40.78,38.12,6.30,6.71,0.00,0.00,0.00
04:45:01,AM,lo,1111.63,1111.63,726.95,726.95,0.00,0.00,0.00
04:45:01,AM,eth0,8.01,6.02,0.63,0.73,0.00,0.00,0.00
04:45:01,AM,eth1,40.35,37.67,6.28,6.67,0.00,0.00,0.00
04:55:01,AM,lo,1119.54,1119.54,729.09,729.09,0.00,0.00,0.00
04:55:01,AM,eth0,10.03,8.45,1.30,2.91,0.00,0.00,0.00
04:55:01,AM,eth1,40.92,38.79,6.24,6.77,0.00,0.00,0.00
05:05:01,AM,lo,1122.40,1122.40,739.80,739.80,0.00,0.00,0.00
05:05:01,AM,eth0,7.78,5.74,0.60,0.61,0.00,0.00,0.00
05:05:01,AM,eth1,40.78,38.66,6.47,6.82,0.00,0.00,0.00
05:15:01,AM,lo,1101.53,1101.53,723.56,723.56,0.00,0.00,0.00
05:15:01,AM,eth0,7.90,5.85,0.61,0.67,0.00,0.00,0.00
05:15:01,AM,eth1,40.50,38.12,6.26,6.72,0.00,0.00,0.00
05:25:01,AM,lo,1066.82,1066.82,706.98,706.98,0.00,0.00,0.00
05:25:01,AM,eth0,7.84,5.76,0.60,0.63,0.00,0.00,0.00
05:25:01,AM,eth1,40.47,37.36,6.02,6.54,0.00,0.00,0.00
05:35:01,AM,lo,1071.46,1071.46,711.43,711.43,0.00,0.00,0.00
05:35:01,AM,eth0,7.79,5.73,0.60,0.61,0.00,0.00,0.00
05:35:01,AM,eth1,39.82,37.12,5.97,6.53,0.00,0.00,0.00
05:45:01,AM,lo,1073.12,1073.12,709.07,709.07,0.00,0.00,0.00
05:45:01,AM,eth0,7.74,5.72,0.60,0.61,0.00,0.00,0.00
05:45:01,AM,eth1,38.93,36.55,5.84,6.45,0.00,0.00,0.00
05:55:01,AM,lo,1077.13,1077.13,724.87,724.87,0.00,0.00,0.00
05:55:01,AM,eth0,7.77,5.72,0.60,0.61,0.00,0.00,0.00
05:55:01,AM,eth1,38.98,36.52,5.84,6.45,0.00,0.00,0.00
06:05:01,AM,lo,1084.76,1084.76,712.04,712.04,0.00,0.00,0.00
06:05:01,AM,eth0,7.82,5.72,0.60,0.61,0.00,0.00,0.00
06:05:01,AM,eth1,40.11,37.87,6.17,6.68,0.00,0.00,0.00
06:15:01,AM,lo,1058.66,1058.66,697.84,697.84,0.00,0.00,0.00
06:15:01,AM,eth0,7.81,5.76,0.60,0.61,0.00,0.00,0.00
06:15:01,AM,eth1,38.45,36.14,5.71,6.41,0.00,0.00,0.00
06:25:01,AM,lo,1041.92,1041.92,692.21,692.21,0.00,0.00,0.00
06:25:01,AM,eth0,7.85,5.76,0.60,0.63,0.00,0.00,0.00
06:25:01,AM,eth1,39.22,35.92,5.61,6.32,0.00,0.00,0.00
06:35:01,AM,lo,1075.78,1075.78,782.60,782.60,0.00,0.00,0.00
06:35:01,AM,eth0,14.80,14.13,1.46,8.24,0.00,0.00,0.00
06:35:01,AM,eth1,38.37,35.88,5.52,6.30,0.00,0.00,0.00
06:45:04,AM,lo,760.99,760.99,654.29,654.29,0.00,0.00,0.00
06:45:04,AM,eth0,27.24,29.39,2.87,23.56,0.00,0.00,0.00
06:45:04,AM,eth1,35.52,33.58,5.30,6.14,0.00,0.00,0.00
06:55:21,AM,lo,512.79,512.79,462.95,462.95,0.00,0.00,0.00
06:55:21,AM,eth0,22.77,24.84,2.44,19.88,0.00,0.00,0.00
06:55:21,AM,eth1,18.84,17.40,4.03,4.90,0.00,0.00,0.00
07:05:09,AM,lo,287.99,287.99,186.32,186.32,0.00,0.00,0.00
07:05:09,AM,eth0,23.01,25.34,2.35,22.11,0.00,0.00,0.00
07:05:09,AM,eth1,19.71,18.41,3.68,5.25,0.00,0.00,0.00
07:15:45,AM,lo,392.39,392.39,236.89,236.89,0.00,0.00,0.00
07:15:45,AM,eth0,23.45,25.87,2.38,21.58,0.00,0.00,0.00
07:15:45,AM,eth1,19.41,17.73,4.34,4.73,0.00,0.00,0.00
07:25:02,AM,lo,210.53,210.53,144.59,144.59,0.00,0.00,0.00
07:25:02,AM,eth0,11.95,11.64,1.41,7.38,0.00,0.00,0.00
07:25:02,AM,eth1,25.04,23.21,4.29,5.47,0.00,0.00,0.00
07:35:03,AM,lo,490.90,490.90,322.26,322.26,0.00,0.00,0.00
07:35:03,AM,eth0,17.14,17.58,1.82,13.00,0.00,0.00,0.00
07:35:03,AM,eth1,30.00,28.02,4.74,5.68,0.00,0.00,0.00
07:45:05,AM,lo,623.03,623.03,410.76,410.76,0.00,0.00,0.00
07:45:05,AM,eth0,19.21,20.57,2.02,15.27,0.00,0.00,0.00
07:45:05,AM,eth1,35.25,33.60,5.07,6.05,0.00,0.00,0.00
07:55:03,AM,lo,194.78,194.78,92.19,92.19,0.00,0.00,0.00
07:55:03,AM,eth0,7.04,6.25,0.70,3.58,0.00,0.00,0.00
07:55:03,AM,eth1,23.09,21.88,4.09,5.21,0.00,0.00,0.00
08:05:04,AM,lo,97.40,97.40,13.39,13.39,0.00,0.00,0.00
08:05:04,AM,eth0,2.56,0.92,0.21,0.07,0.00,0.00,0.00
08:05:04,AM,eth1,20.52,20.08,4.15,5.15,0.00,0.00,0.00
Average:,lo,1020.15,1020.15,684.20,684.20,0.00,0.00,0.00
Average:,eth0,10.91,9.61,1.01,4.43,0.00,0.00,0.00
Average:,eth1,39.06,36.49,6.39,6.67,0.00,0.00,0.00

12:00:01,AM,IFACE,rxerr/s,txerr/s,coll/s,rxdrop/s,txdrop/s,txcarr/s,rxfram/s,rxfifo/s,txfifo/s
12:05:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:05:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:05:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:15:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:15:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:15:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:25:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:25:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:25:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:35:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:35:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:35:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:45:02,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:45:02,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:45:02,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:55:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:55:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12:55:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:05:03,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:05:03,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:05:03,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:15:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:15:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:15:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:25:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:25:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:25:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:35:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:35:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:35:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:45:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:45:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:45:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:55:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:55:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
01:55:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:05:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:05:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:05:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:15:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:15:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:15:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:25:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:25:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:25:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:35:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:35:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:35:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:45:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:45:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:45:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:55:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:55:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02:55:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:05:02,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:05:02,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:05:02,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:15:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:15:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:15:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:25:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:25:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:25:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:35:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:35:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:35:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:45:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:45:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:45:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:55:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:55:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03:55:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:05:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:05:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:05:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:15:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:15:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:15:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:25:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:25:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:25:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:35:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:35:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:35:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:45:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:45:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:45:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:55:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:55:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04:55:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:05:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:05:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:05:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:15:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:15:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:15:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:05:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:05:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:05:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:15:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:15:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:15:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:25:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:25:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:25:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:35:01,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:35:01,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:35:01,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:45:04,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:45:04,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:45:04,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:55:21,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:55:21,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:55:21,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:05:09,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:05:09,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:05:09,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:15:45,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:15:45,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:15:45,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:25:02,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:25:02,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:25:02,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:35:03,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:35:03,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:35:03,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:45:05,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:45:05,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:45:05,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:55:03,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:55:03,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:55:03,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08:05:04,AM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08:05:04,AM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
08:05:04,AM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Average:,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
